@relation ThresholdCurve

@attribute Instance_number numeric
@attribute 'True Positives' numeric
@attribute 'False Negatives' numeric
@attribute 'False Positives' numeric
@attribute 'True Negatives' numeric
@attribute 'False Positive Rate' numeric
@attribute 'True Positive Rate' numeric
@attribute Precision numeric
@attribute Recall numeric
@attribute Fallout numeric
@attribute FMeasure numeric
@attribute 'Sample Size' numeric
@attribute Lift numeric
@attribute Threshold numeric

@data
242,47,1,124,241,0.339726,0.979167,0.274854,0.979167,0.725146,0.429224,0.414044,2.364888,0.013964
243,47,1,123,242,0.336986,0.979167,0.276471,0.979167,0.723529,0.431193,0.411622,2.378799,0.014175
244,47,1,122,243,0.334247,0.979167,0.278107,0.979167,0.721893,0.43318,0.409201,2.392875,0.014265
245,47,1,121,244,0.331507,0.979167,0.279762,0.979167,0.720238,0.435185,0.40678,2.407118,0.014442
246,47,1,120,245,0.328767,0.979167,0.281437,0.979167,0.718563,0.437209,0.404358,2.421532,0.01487
247,47,1,119,246,0.326027,0.979167,0.283133,0.979167,0.716867,0.439252,0.401937,2.436119,0.014888
248,47,1,118,247,0.323288,0.979167,0.284848,0.979167,0.715152,0.441315,0.399516,2.450884,0.01493
249,47,1,117,248,0.320548,0.979167,0.286585,0.979167,0.713415,0.443396,0.397094,2.465828,0.01497
250,47,1,116,249,0.317808,0.979167,0.288344,0.979167,0.711656,0.445498,0.394673,2.480956,0.01525
251,47,1,115,250,0.315068,0.979167,0.290123,0.979167,0.709877,0.447619,0.392252,2.496271,0.01554
252,47,1,114,251,0.312329,0.979167,0.291925,0.979167,0.708075,0.449761,0.389831,2.511775,0.015557
253,47,1,113,252,0.309589,0.979167,0.29375,0.979167,0.70625,0.451923,0.387409,2.527474,0.016123
254,47,1,112,253,0.306849,0.979167,0.295597,0.979167,0.704403,0.454106,0.384988,2.54337,0.016153
255,47,1,111,254,0.30411,0.979167,0.297468,0.979167,0.702532,0.456311,0.382567,2.559467,0.01734
256,47,1,110,255,0.30137,0.979167,0.299363,0.979167,0.700637,0.458537,0.380145,2.57577,0.017389
257,47,1,109,256,0.29863,0.979167,0.301282,0.979167,0.698718,0.460784,0.377724,2.592281,0.017712
258,47,1,108,257,0.29589,0.979167,0.303226,0.979167,0.696774,0.463054,0.375303,2.609005,0.019322
259,47,1,107,258,0.293151,0.979167,0.305195,0.979167,0.694805,0.465347,0.372881,2.625947,0.019574
260,47,1,106,259,0.290411,0.979167,0.30719,0.979167,0.69281,0.467662,0.37046,2.64311,0.019674
261,47,1,105,260,0.287671,0.979167,0.309211,0.979167,0.690789,0.47,0.368039,2.660499,0.020542
262,47,1,104,261,0.284932,0.979167,0.311258,0.979167,0.688742,0.472362,0.365617,2.678118,0.021009
263,47,1,103,262,0.282192,0.979167,0.313333,0.979167,0.686667,0.474747,0.363196,2.695972,0.021185
264,47,1,102,263,0.279452,0.979167,0.315436,0.979167,0.684564,0.477157,0.360775,2.714066,0.021439
265,47,1,101,264,0.276712,0.979167,0.317568,0.979167,0.682432,0.479592,0.358354,2.732404,0.022275
266,47,1,100,265,0.273973,0.979167,0.319728,0.979167,0.680272,0.482051,0.355932,2.750992,0.022407
267,47,1,99,266,0.271233,0.979167,0.321918,0.979167,0.678082,0.484536,0.353511,2.769834,0.022763
268,47,1,98,267,0.268493,0.979167,0.324138,0.979167,0.675862,0.487047,0.35109,2.788937,0.022884
269,47,1,97,268,0.265753,0.979167,0.326389,0.979167,0.673611,0.489583,0.348668,2.808304,0.022898
270,47,1,96,269,0.263014,0.979167,0.328671,0.979167,0.671329,0.492147,0.346247,2.827943,0.023567
271,47,1,95,270,0.260274,0.979167,0.330986,0.979167,0.669014,0.494737,0.343826,2.847858,0.023974
272,47,1,94,271,0.257534,0.979167,0.333333,0.979167,0.666667,0.497354,0.341404,2.868056,0.024968
273,47,1,93,272,0.254795,0.979167,0.335714,0.979167,0.664286,0.5,0.338983,2.888542,0.02507
274,47,1,92,273,0.252055,0.979167,0.338129,0.979167,0.661871,0.502674,0.336562,2.909323,0.025183
275,47,1,91,274,0.249315,0.979167,0.34058,0.979167,0.65942,0.505376,0.33414,2.930405,0.025258
276,47,1,90,275,0.246575,0.979167,0.343066,0.979167,0.656934,0.508108,0.331719,2.951794,0.026109
277,47,1,89,276,0.243836,0.979167,0.345588,0.979167,0.654412,0.51087,0.329298,2.973499,0.026345
278,47,1,88,277,0.241096,0.979167,0.348148,0.979167,0.651852,0.513661,0.326877,2.995525,0.026713
279,47,1,87,278,0.238356,0.979167,0.350746,0.979167,0.649254,0.516484,0.324455,3.017879,0.026831
280,47,1,86,279,0.235616,0.979167,0.353383,0.979167,0.646617,0.519337,0.322034,3.04057,0.028393
281,47,1,85,280,0.232877,0.979167,0.356061,0.979167,0.643939,0.522222,0.319613,3.063605,0.029482
282,47,1,84,281,0.230137,0.979167,0.358779,0.979167,0.641221,0.52514,0.317191,3.086991,0.030012
283,47,1,83,282,0.227397,0.979167,0.361538,0.979167,0.638462,0.52809,0.31477,3.110737,0.030108
284,47,1,82,283,0.224658,0.979167,0.364341,0.979167,0.635659,0.531073,0.312349,3.134851,0.030225
285,47,1,81,284,0.221918,0.979167,0.367188,0.979167,0.632813,0.534091,0.309927,3.159342,0.030821
286,47,1,80,285,0.219178,0.979167,0.370079,0.979167,0.629921,0.537143,0.307506,3.184219,0.031485
287,47,1,79,286,0.216438,0.979167,0.373016,0.979167,0.626984,0.54023,0.305085,3.209491,0.031551
288,47,1,78,287,0.213699,0.979167,0.376,0.979167,0.624,0.543353,0.302663,3.235167,0.031647
289,47,1,77,288,0.210959,0.979167,0.379032,0.979167,0.620968,0.546512,0.300242,3.261257,0.032651
290,47,1,76,289,0.208219,0.979167,0.382114,0.979167,0.617886,0.549708,0.297821,3.287771,0.033855
291,47,1,75,290,0.205479,0.979167,0.385246,0.979167,0.614754,0.552941,0.2954,3.31472,0.034128
292,47,1,74,291,0.20274,0.979167,0.38843,0.979167,0.61157,0.556213,0.292978,3.342114,0.034277
293,47,1,73,292,0.2,0.979167,0.391667,0.979167,0.608333,0.559524,0.290557,3.369965,0.035053
294,47,1,72,293,0.19726,0.979167,0.394958,0.979167,0.605042,0.562874,0.288136,3.398284,0.03546
295,47,1,71,294,0.194521,0.979167,0.398305,0.979167,0.601695,0.566265,0.285714,3.427083,0.035659
296,47,1,70,295,0.191781,0.979167,0.401709,0.979167,0.598291,0.569697,0.283293,3.456375,0.036346
297,47,1,69,296,0.189041,0.979167,0.405172,0.979167,0.594828,0.573171,0.280872,3.486171,0.03669
298,47,1,68,297,0.186301,0.979167,0.408696,0.979167,0.591304,0.576687,0.27845,3.516486,0.037437
299,47,1,67,298,0.183562,0.979167,0.412281,0.979167,0.587719,0.580247,0.276029,3.547332,0.037636
300,47,1,66,299,0.180822,0.979167,0.415929,0.979167,0.584071,0.583851,0.273608,3.578724,0.038562
301,47,1,65,300,0.178082,0.979167,0.419643,0.979167,0.580357,0.5875,0.271186,3.610677,0.039337
302,47,1,64,301,0.175342,0.979167,0.423423,0.979167,0.576577,0.591195,0.268765,3.643206,0.04067
303,47,1,63,302,0.172603,0.979167,0.427273,0.979167,0.572727,0.594937,0.266344,3.676326,0.041592
304,47,1,62,303,0.169863,0.979167,0.431193,0.979167,0.568807,0.598726,0.263923,3.710054,0.042053
305,47,1,61,304,0.167123,0.979167,0.435185,0.979167,0.564815,0.602564,0.261501,3.744406,0.043162
306,47,1,60,305,0.164384,0.979167,0.439252,0.979167,0.560748,0.606452,0.25908,3.7794,0.043193
307,47,1,59,306,0.161644,0.979167,0.443396,0.979167,0.556604,0.61039,0.256659,3.815055,0.043629
308,47,1,58,307,0.158904,0.979167,0.447619,0.979167,0.552381,0.614379,0.254237,3.851389,0.044777
309,47,1,57,308,0.156164,0.979167,0.451923,0.979167,0.548077,0.618421,0.251816,3.888421,0.048186
310,47,1,56,309,0.153425,0.979167,0.456311,0.979167,0.543689,0.622517,0.249395,3.926173,0.04838
311,47,1,55,310,0.150685,0.979167,0.460784,0.979167,0.539216,0.626667,0.246973,3.964665,0.049429
312,47,1,54,311,0.147945,0.979167,0.465347,0.979167,0.534653,0.630872,0.244552,4.003919,0.049577
313,47,1,53,312,0.145205,0.979167,0.47,0.979167,0.53,0.635135,0.242131,4.043958,0.04964
314,47,1,52,313,0.142466,0.979167,0.474747,0.979167,0.525253,0.639456,0.239709,4.084806,0.051495
315,47,1,51,314,0.139726,0.979167,0.479592,0.979167,0.520408,0.643836,0.237288,4.126488,0.053536
316,47,1,50,315,0.136986,0.979167,0.484536,0.979167,0.515464,0.648276,0.234867,4.169029,0.055645
317,47,1,49,316,0.134247,0.979167,0.489583,0.979167,0.510417,0.652778,0.232446,4.212457,0.05636
318,47,1,48,317,0.131507,0.979167,0.494737,0.979167,0.505263,0.657343,0.230024,4.256798,0.057298
319,47,1,47,318,0.128767,0.979167,0.5,0.979167,0.5,0.661972,0.227603,4.302083,0.060618
320,47,1,46,319,0.126027,0.979167,0.505376,0.979167,0.494624,0.666667,0.225182,4.348342,0.062844
321,47,1,45,320,0.123288,0.979167,0.51087,0.979167,0.48913,0.671429,0.22276,4.395607,0.062905
322,47,1,44,321,0.120548,0.979167,0.516484,0.979167,0.483516,0.676259,0.220339,4.44391,0.064115
323,47,1,43,322,0.117808,0.979167,0.522222,0.979167,0.477778,0.681159,0.217918,4.493287,0.068443
324,47,1,42,323,0.115068,0.979167,0.52809,0.979167,0.47191,0.686131,0.215496,4.543773,0.069808
325,47,1,41,324,0.112329,0.979167,0.534091,0.979167,0.465909,0.691176,0.213075,4.595407,0.070616
326,47,1,40,325,0.109589,0.979167,0.54023,0.979167,0.45977,0.696296,0.210654,4.648228,0.07076
327,47,1,39,326,0.106849,0.979167,0.546512,0.979167,0.453488,0.701493,0.208232,4.702277,0.07081
328,47,1,38,327,0.10411,0.979167,0.552941,0.979167,0.447059,0.706767,0.205811,4.757598,0.070857
329,47,1,37,328,0.10137,0.979167,0.559524,0.979167,0.440476,0.712121,0.20339,4.814236,0.070992
330,47,1,36,329,0.09863,0.979167,0.566265,0.979167,0.433735,0.717557,0.200969,4.872239,0.071161
331,47,1,35,330,0.09589,0.979167,0.573171,0.979167,0.426829,0.723077,0.198547,4.931657,0.072719
332,47,1,34,331,0.093151,0.979167,0.580247,0.979167,0.419753,0.728682,0.196126,4.992541,0.075532
333,47,1,33,332,0.090411,0.979167,0.5875,0.979167,0.4125,0.734375,0.193705,5.054948,0.078368
334,47,1,32,333,0.087671,0.979167,0.594937,0.979167,0.405063,0.740157,0.191283,5.118935,0.081232
335,47,1,31,334,0.084932,0.979167,0.602564,0.979167,0.397436,0.746032,0.188862,5.184562,0.082758
336,47,1,30,335,0.082192,0.979167,0.61039,0.979167,0.38961,0.752,0.186441,5.251894,0.085517
337,47,1,29,336,0.079452,0.979167,0.618421,0.979167,0.381579,0.758065,0.184019,5.320998,0.087775
338,47,1,28,337,0.076712,0.979167,0.626667,0.979167,0.373333,0.764228,0.181598,5.391944,0.089816
339,47,1,27,338,0.073973,0.979167,0.635135,0.979167,0.364865,0.770492,0.179177,5.464809,0.093892
340,47,1,26,339,0.071233,0.979167,0.643836,0.979167,0.356164,0.77686,0.176755,5.539669,0.094535
341,47,1,25,340,0.068493,0.979167,0.652778,0.979167,0.347222,0.783333,0.174334,5.616609,0.09839
342,47,1,24,341,0.065753,0.979167,0.661972,0.979167,0.338028,0.789916,0.171913,5.695716,0.098925
343,46,2,24,341,0.065753,0.958333,0.657143,0.958333,0.342857,0.779661,0.169492,5.654167,0.104392
344,46,2,23,342,0.063014,0.958333,0.666667,0.958333,0.333333,0.786325,0.16707,5.736111,0.11128
345,46,2,22,343,0.060274,0.958333,0.676471,0.958333,0.323529,0.793103,0.164649,5.820466,0.112516
346,46,2,21,344,0.057534,0.958333,0.686567,0.958333,0.313433,0.8,0.162228,5.907338,0.122343
347,46,2,20,345,0.054795,0.958333,0.69697,0.958333,0.30303,0.807018,0.159806,5.996843,0.131718
348,46,2,19,346,0.052055,0.958333,0.707692,0.958333,0.292308,0.814159,0.157385,6.089103,0.136259
349,46,2,18,347,0.049315,0.958333,0.71875,0.958333,0.28125,0.821429,0.154964,6.184245,0.140715
350,46,2,17,348,0.046575,0.958333,0.730159,0.958333,0.269841,0.828829,0.152542,6.282407,0.143356
351,45,3,17,348,0.046575,0.9375,0.725806,0.9375,0.274194,0.818182,0.150121,6.24496,0.14407
352,45,3,16,349,0.043836,0.9375,0.737705,0.9375,0.262295,0.825688,0.1477,6.347336,0.164835
353,45,3,15,350,0.041096,0.9375,0.75,0.9375,0.25,0.833333,0.145278,6.453125,0.164917
354,45,3,14,351,0.038356,0.9375,0.762712,0.9375,0.237288,0.841121,0.142857,6.5625,0.172237
355,44,4,14,351,0.038356,0.916667,0.758621,0.916667,0.241379,0.830189,0.140436,6.527299,0.184563
356,44,4,13,352,0.035616,0.916667,0.77193,0.916667,0.22807,0.838095,0.138015,6.641813,0.200162
357,44,4,12,353,0.032877,0.916667,0.785714,0.916667,0.214286,0.846154,0.135593,6.760417,0.21204
358,44,4,11,354,0.030137,0.916667,0.8,0.916667,0.2,0.854369,0.133172,6.883333,0.22895
359,44,4,10,355,0.027397,0.916667,0.814815,0.916667,0.185185,0.862745,0.130751,7.010802,0.287249
360,43,5,10,355,0.027397,0.895833,0.811321,0.895833,0.188679,0.851485,0.128329,6.980739,0.321049
361,42,6,10,355,0.027397,0.875,0.807692,0.875,0.192308,0.84,0.125908,6.949519,0.332942
362,41,7,10,355,0.027397,0.854167,0.803922,0.854167,0.196078,0.828283,0.123487,6.917075,0.354253
363,40,8,10,355,0.027397,0.833333,0.8,0.833333,0.2,0.816327,0.121065,6.883333,0.362217
364,40,8,9,356,0.024658,0.833333,0.816327,0.833333,0.183673,0.824742,0.118644,7.02381,0.383499
365,39,9,9,356,0.024658,0.8125,0.8125,0.8125,0.1875,0.8125,0.116223,6.990885,0.407632
366,39,9,8,357,0.021918,0.8125,0.829787,0.8125,0.170213,0.821053,0.113801,7.139628,0.41429
367,39,9,7,358,0.019178,0.8125,0.847826,0.8125,0.152174,0.829787,0.11138,7.294837,0.441429
368,38,10,7,358,0.019178,0.791667,0.844444,0.791667,0.155556,0.817204,0.108959,7.265741,0.452222
369,37,11,7,358,0.019178,0.770833,0.840909,0.770833,0.159091,0.804348,0.106538,7.235322,0.464146
370,37,11,6,359,0.016438,0.770833,0.860465,0.770833,0.139535,0.813187,0.104116,7.403585,0.469913
371,36,12,6,359,0.016438,0.75,0.857143,0.75,0.142857,0.8,0.101695,7.375,0.550731
372,36,12,5,360,0.013699,0.75,0.878049,0.75,0.121951,0.808989,0.099274,7.554878,0.563859
373,36,12,4,361,0.010959,0.75,0.9,0.75,0.1,0.818182,0.096852,7.74375,0.575239
374,36,12,3,362,0.008219,0.75,0.923077,0.75,0.076923,0.827586,0.094431,7.942308,0.597739
375,35,13,3,362,0.008219,0.729167,0.921053,0.729167,0.078947,0.813953,0.09201,7.92489,0.613532
376,35,13,2,363,0.005479,0.729167,0.945946,0.729167,0.054054,0.823529,0.089588,8.139077,0.658668
377,34,14,2,363,0.005479,0.708333,0.944444,0.708333,0.055556,0.809524,0.087167,8.126157,0.666612
378,33,15,2,363,0.005479,0.6875,0.942857,0.6875,0.057143,0.795181,0.084746,8.1125,0.710308
379,32,16,2,363,0.005479,0.666667,0.941176,0.666667,0.058824,0.780488,0.082324,8.098039,0.738172
380,31,17,2,363,0.005479,0.645833,0.939394,0.645833,0.060606,0.765432,0.079903,8.082702,0.761192
381,30,18,2,363,0.005479,0.625,0.9375,0.625,0.0625,0.75,0.077482,8.066406,0.81149
382,29,19,2,363,0.005479,0.604167,0.935484,0.604167,0.064516,0.734177,0.075061,8.049059,0.813477
383,28,20,2,363,0.005479,0.583333,0.933333,0.583333,0.066667,0.717949,0.072639,8.030556,0.830587
384,27,21,2,363,0.005479,0.5625,0.931034,0.5625,0.068966,0.701299,0.070218,8.010776,0.863874
385,26,22,2,363,0.005479,0.541667,0.928571,0.541667,0.071429,0.684211,0.067797,7.989583,0.880142
386,25,23,2,363,0.005479,0.520833,0.925926,0.520833,0.074074,0.666667,0.065375,7.966821,0.882763
387,24,24,2,363,0.005479,0.5,0.923077,0.5,0.076923,0.648649,0.062954,7.942308,0.897947
388,23,25,2,363,0.005479,0.479167,0.92,0.479167,0.08,0.630137,0.060533,7.915833,0.930666
389,22,26,2,363,0.005479,0.458333,0.916667,0.458333,0.083333,0.611111,0.058111,7.887153,0.958934
390,21,27,2,363,0.005479,0.4375,0.913043,0.4375,0.086957,0.591549,0.05569,7.855978,0.96448
391,20,28,2,363,0.005479,0.416667,0.909091,0.416667,0.090909,0.571429,0.053269,7.82197,0.977163
392,19,29,2,363,0.005479,0.395833,0.904762,0.395833,0.095238,0.550725,0.050847,7.784722,0.980684
393,18,30,2,363,0.005479,0.375,0.9,0.375,0.1,0.529412,0.048426,7.74375,0.981064
394,17,31,2,363,0.005479,0.354167,0.894737,0.354167,0.105263,0.507463,0.046005,7.698465,0.983263
395,16,32,2,363,0.005479,0.333333,0.888889,0.333333,0.111111,0.484848,0.043584,7.648148,0.984018
396,15,33,2,363,0.005479,0.3125,0.882353,0.3125,0.117647,0.461538,0.041162,7.591912,0.986616
397,14,34,2,363,0.005479,0.291667,0.875,0.291667,0.125,0.4375,0.038741,7.528646,0.987406
398,14,34,1,364,0.00274,0.291667,0.933333,0.291667,0.066667,0.444444,0.03632,8.030556,0.991225
399,13,35,1,364,0.00274,0.270833,0.928571,0.270833,0.071429,0.419355,0.033898,7.989583,0.992143
400,12,36,1,364,0.00274,0.25,0.923077,0.25,0.076923,0.393443,0.031477,7.942308,0.994566
401,11,37,1,364,0.00274,0.229167,0.916667,0.229167,0.083333,0.366667,0.029056,7.887153,0.994895
402,10,38,1,364,0.00274,0.208333,0.909091,0.208333,0.090909,0.338983,0.026634,7.82197,0.996007
403,9,39,1,364,0.00274,0.1875,0.9,0.1875,0.1,0.310345,0.024213,7.74375,0.996883
404,8,40,1,364,0.00274,0.166667,0.888889,0.166667,0.111111,0.280702,0.021792,7.648148,0.997398
405,7,41,1,364,0.00274,0.145833,0.875,0.145833,0.125,0.25,0.01937,?,0.997973
406,6,42,1,364,0.00274,0.125,0.857143,0.125,0.142857,0.218182,0.016949,?,0.998733
407,5,43,1,364,0.00274,0.104167,0.833333,0.104167,0.166667,0.185185,0.014528,?,0.999093
408,4,44,1,364,0.00274,0.083333,0.8,0.083333,0.2,0.150943,0.012107,?,0.999422
409,3,45,1,364,0.00274,0.0625,0.75,0.0625,0.25,0.115385,0.009685,?,0.99954
410,2,46,1,364,0.00274,0.041667,0.666667,0.041667,0.333333,0.078431,0.007264,?,0.99965
411,2,46,0,365,0,0.041667,1,0.041667,0,0.08,0.004843,?,0.999811
412,1,47,0,365,0,0.020833,1,0.020833,0,0.040816,0.002421,?,0.999925
413,0,48,0,365,0,0,?,0,?,?,0,?,0.999935
